employee_id	department_name	management_tier	job_title	base_salary	performance_rating	tenure_years	age	gender	ethnicity	hire_date	termination_date	engagement_score	manager_satisfaction	work_life_balance_score	is_attrition	comp_ratio	estimated_replacement_cost	tenure_cohort	flight_risk_flag
3548	Sales	Executive Director	Executive Director - Sales	215457.84	3	4.81	44	Female	Caucasian	2021-10-25	NULL	1.00	2.00	3.00	0	1.036	86183.1360	3+ Years (Tenured)	0
4446	Sales	Manager	Manager - Sales	81887.74	3	0.17	45	Non-Binary	Asian	2023-11-27	2024-01-28	NULL	NULL	NULL	1	0.834	32755.0960	0-1 Year (Onboarding)	0
842	Sales	Manager	Manager - Sales	111514.05	3	NULL	46	Non-Binary	Asian	0000-00-00	NULL	5.00	5.00	3.00	0	1.136	44605.6200	3+ Years (Tenured)	0
3576	Sales	Manager	Manager - Sales	108177.21	3	1.54	36	Non-Binary	African American	2025-01-30	NULL	5.00	6.00	9.99	0	1.102	43270.8840	1-3 Years (Mid-Tenure)	0
916	Sales	Manager	Manager - Sales	94849.34	5	0.19	34	Male	Asian	2026-06-05	NULL	NULL	NULL	NULL	0	0.966	37939.7360	0-1 Year (Onboarding)	0
3152	Sales	Manager	Manager - Sales	79507.11	5	3.54	45	Non-Binary	Two or More	2023-02-01	NULL	8.00	4.00	4.00	0	0.810	31802.8440	3+ Years (Tenured)	0
2431	Sales	Manager	Manager - Sales	109474.18	5	NULL	45	Female	Hispanic	0000-00-00	NULL	4.00	2.00	2.00	0	1.115	43789.6720	3+ Years (Tenured)	1
541	Sales	Manager	Manager - Sales	104352.94	4	3.44	21	Male	Hispanic	2023-03-10	NULL	9.99	5.00	8.00	0	1.063	41741.1760	3+ Years (Tenured)	0
3300	Sales	Manager	Manager - Sales	95408.39	5	0.88	31	Female	NULL	2025-09-27	NULL	4.00	3.00	8.00	0	0.972	38163.3560	0-1 Year (Onboarding)	1
1058	Sales	Supervisor/Lead	Supervisor/Lead - Sales	82814.07	2	0.04	45	Male	Hispanic	2026-07-30	NULL	NULL	NULL	NULL	0	1.091	33125.6280	0-1 Year (Onboarding)	0
2729	Sales	Supervisor/Lead	Supervisor/Lead - Sales	89980.73	4	4.37	27	Other	Asian	2022-04-02	NULL	7.00	5.00	4.00	0	1.186	35992.2920	3+ Years (Tenured)	0
2080	Sales	Supervisor/Lead	Supervisor/Lead - Sales	83953.10	3	2.88	47	Male	African American	2022-04-13	2025-02-27	3.00	5.00	1.00	1	1.106	33581.2400	1-3 Years (Mid-Tenure)	0
1851	Sales	Supervisor/Lead	Supervisor/Lead - Sales	62504.44	2	3.71	31	Male	Asian	2022-11-29	NULL	6.00	7.00	6.00	0	0.824	25001.7760	3+ Years (Tenured)	0
4156	Sales	Supervisor/Lead	Supervisor/Lead - Sales	75563.20	1	3.92	21	Male	NULL	2022-09-16	NULL	6.00	6.00	4.00	0	0.996	30225.2800	3+ Years (Tenured)	0
434	Sales	Supervisor/Lead	Supervisor/Lead - Sales	64563.60	5	2.38	40	Female	Asian	2024-03-28	NULL	7.00	8.00	5.00	0	0.851	25825.4400	1-3 Years (Mid-Tenure)	0
1987	Sales	Supervisor/Lead	Supervisor/Lead - Sales	89384.94	2	1.52	21	Other	Asian	2025-02-05	NULL	9.99	8.00	4.00	0	1.178	35753.9760	1-3 Years (Mid-Tenure)	0
722	Sales	Supervisor/Lead	Supervisor/Lead - Sales	78870.37	5	0.48	27	Other	Two or More	2026-02-20	NULL	NULL	NULL	NULL	0	1.039	31548.1480	0-1 Year (Onboarding)	0
1918	Sales	Supervisor/Lead	Supervisor/Lead - Sales	89743.68	4	0.87	33	Non-Binary	African American	2024-12-18	2025-11-01	9.99	9.00	9.99	1	1.183	35897.4720	0-1 Year (Onboarding)	0
2803	Sales	Supervisor/Lead	Supervisor/Lead - Sales	66253.90	4	3.89	43	Non-Binary	Two or More	2022-09-24	NULL	9.00	9.00	3.00	0	0.873	26501.5600	3+ Years (Tenured)	0
2793	Sales	Supervisor/Lead	Supervisor/Lead - Sales	68087.76	3	0.12	50	Other	Asian	2026-07-02	NULL	NULL	NULL	NULL	0	0.897	27235.1040	0-1 Year (Onboarding)	0
515	Sales	Supervisor/Lead	Supervisor/Lead - Sales	87632.18	1	3.45	25	Female	Hispanic	2023-03-06	NULL	1.00	2.00	NULL	0	1.155	35052.8720	3+ Years (Tenured)	0
1241	Sales	Supervisor/Lead	Supervisor/Lead - Sales	84848.15	2	4.10	31	Male	African American	2022-05-15	2026-06-19	3.00	1.00	4.00	1	1.118	33939.2600	3+ Years (Tenured)	0
709	Sales	Supervisor/Lead	Supervisor/Lead - Sales	58262.99	3	4.43	54	Male	Hispanic	2022-03-11	NULL	1.00	8.00	2.00	0	0.768	23305.1960	3+ Years (Tenured)	0
2340	Sales	Supervisor/Lead	Supervisor/Lead - Sales	80315.15	3	4.95	40	Non-Binary	African American	2021-09-04	NULL	6.00	5.00	5.00	0	1.058	32126.0600	3+ Years (Tenured)	0
1432	Sales	Supervisor/Lead	Supervisor/Lead - Sales	75890.04	4	1.78	38	Male	Asian	2024-11-02	NULL	3.00	1.00	5.00	0	1.000	30356.0160	1-3 Years (Mid-Tenure)	1
3521	Sales	Supervisor/Lead	Supervisor/Lead - Sales	55667.23	5	1.94	48	Female	Asian	2024-09-05	NULL	4.00	4.00	1.00	0	0.734	22266.8920	1-3 Years (Mid-Tenure)	1
3049	Sales	Supervisor/Lead	Supervisor/Lead - Sales	78200.91	2	4.21	28	Female	African American	2022-06-02	NULL	6.00	5.00	7.00	0	1.031	31280.3640	3+ Years (Tenured)	0
960	Sales	Supervisor/Lead	Supervisor/Lead - Sales	71822.79	4	5.11	48	Female	African American	2021-07-06	NULL	8.00	4.00	6.00	0	0.947	28729.1160	3+ Years (Tenured)	0
4027	Sales	Supervisor/Lead	Supervisor/Lead - Sales	79211.93	2	4.37	38	Other	Two or More	2022-04-03	NULL	4.00	5.00	9.00	0	1.044	31684.7720	3+ Years (Tenured)	0
4060	Sales	Supervisor/Lead	Supervisor/Lead - Sales	87444.01	3	0.78	47	Male	Caucasian	2025-11-03	NULL	5.00	4.00	8.00	0	1.152	34977.6040	0-1 Year (Onboarding)	0
354	Sales	Supervisor/Lead	Supervisor/Lead - Sales	86408.82	4	4.22	48	Male	Caucasian	2022-05-28	NULL	9.00	6.00	2.00	0	1.139	34563.5280	3+ Years (Tenured)	0
2230	Sales	Supervisor/Lead	Supervisor/Lead - Sales	74816.63	4	3.18	58	Other	Asian	2023-06-11	NULL	9.99	NULL	8.00	0	0.986	29926.6520	3+ Years (Tenured)	0
1148	Sales	Supervisor/Lead	Supervisor/Lead - Sales	89078.41	4	1.50	40	Male	African American	2025-02-13	NULL	2.00	1.00	1.00	0	1.174	35631.3640	1-3 Years (Mid-Tenure)	1
3877	Sales	Supervisor/Lead	Supervisor/Lead - Sales	68938.61	3	1.07	25	Male	Asian	2025-07-22	NULL	4.00	1.00	1.00	0	0.909	27575.4440	1-3 Years (Mid-Tenure)	0
3341	Sales	Supervisor/Lead	Supervisor/Lead - Sales	84004.70	5	2.92	48	Male	Caucasian	2023-09-16	NULL	9.99	8.00	6.00	0	1.107	33601.8800	1-3 Years (Mid-Tenure)	0
2180	Sales	Supervisor/Lead	Supervisor/Lead - Sales	70378.96	3	4.66	22	Other	African American	2021-12-18	NULL	5.00	7.00	2.00	0	0.928	28151.5840	3+ Years (Tenured)	0
1928	Sales	Supervisor/Lead	Supervisor/Lead - Sales	65884.47	1	1.35	44	Other	African American	2025-04-10	NULL	5.00	2.00	NULL	0	0.868	26353.7880	1-3 Years (Mid-Tenure)	0
256	Sales	Supervisor/Lead	Supervisor/Lead - Sales	70660.13	2	5.12	42	Male	Caucasian	2021-07-02	NULL	9.00	4.00	4.00	0	0.931	28264.0520	3+ Years (Tenured)	0
3666	Sales	Supervisor/Lead	Supervisor/Lead - Sales	88218.46	1	1.49	36	Other	Asian	2025-02-17	NULL	6.00	6.00	NULL	0	1.163	35287.3840	1-3 Years (Mid-Tenure)	0
2906	Sales	Supervisor/Lead	Supervisor/Lead - Sales	71442.81	3	4.51	50	Other	African American	2022-02-10	NULL	7.00	4.00	3.00	0	0.942	28577.1240	3+ Years (Tenured)	0
2553	Sales	Supervisor/Lead	Supervisor/Lead - Sales	69486.13	3	0.97	30	Male	Hispanic	2025-08-26	NULL	7.00	8.00	3.00	0	0.916	27794.4520	0-1 Year (Onboarding)	0
4047	Sales	Supervisor/Lead	Supervisor/Lead - Sales	83055.32	4	0.78	48	Non-Binary	Two or More	2025-11-02	NULL	7.00	9.99	5.00	0	1.095	33222.1280	0-1 Year (Onboarding)	0
605	Sales	Supervisor/Lead	Supervisor/Lead - Sales	75155.49	4	1.15	21	Other	Two or More	2021-11-22	2023-01-14	NULL	NULL	NULL	1	0.990	30062.1960	1-3 Years (Mid-Tenure)	0
2517	Sales	Supervisor/Lead	Supervisor/Lead - Sales	60894.88	3	1.15	21	Other	Two or More	2025-06-20	NULL	3.00	7.00	3.00	0	0.803	24357.9520	1-3 Years (Mid-Tenure)	0
2748	Sales	Supervisor/Lead	Supervisor/Lead - Sales	72808.34	3	5.13	45	Female	Caucasian	2021-07-01	NULL	5.00	5.00	4.00	0	0.960	29123.3360	3+ Years (Tenured)	0
3894	Sales	Supervisor/Lead	Supervisor/Lead - Sales	88026.19	2	3.96	44	Female	African American	2022-08-30	NULL	3.00	9.99	4.00	0	1.160	35210.4760	3+ Years (Tenured)	0
2940	Sales	Supervisor/Lead	Supervisor/Lead - Sales	73318.50	4	0.19	43	Male	Asian	2026-06-06	NULL	8.00	8.00	6.00	0	0.966	29327.4000	0-1 Year (Onboarding)	0
272	Sales	Supervisor/Lead	Supervisor/Lead - Sales	60804.24	2	3.34	29	Male	Asian	2023-04-13	NULL	3.00	3.00	1.00	0	0.801	24321.6960	3+ Years (Tenured)	0
774	Sales	Supervisor/Lead	Supervisor/Lead - Sales	66298.96	3	0.87	35	Other	Asian	2025-10-03	NULL	4.00	9.00	1.00	0	0.874	26519.5840	0-1 Year (Onboarding)	0
2257	Sales	Supervisor/Lead	Supervisor/Lead - Sales	80282.44	5	3.28	38	Other	Hispanic	2023-05-05	NULL	6.00	8.00	5.00	0	1.058	32112.9760	3+ Years (Tenured)	0
1159	Customer Success	Assistant Manager	Assistant Manager - Customer Success	83149.91	3	1.64	39	Female	African American	2024-12-26	NULL	5.00	2.00	3.00	0	1.087	33259.9640	1-3 Years (Mid-Tenure)	0
1826	Customer Success	Assistant Manager	Assistant Manager - Customer Success	81197.00	2	2.83	45	Other	Caucasian	2023-10-17	NULL	3.00	3.00	3.00	0	1.062	32478.8000	1-3 Years (Mid-Tenure)	0
3811	Customer Success	Assistant Manager	Assistant Manager - Customer Success	74976.98	3	0.53	52	Female	Asian	2026-02-01	NULL	7.00	4.00	6.00	0	0.980	29990.7920	0-1 Year (Onboarding)	0
2402	Customer Success	Assistant Manager	Assistant Manager - Customer Success	62258.85	1	3.36	26	Non-Binary	Asian	2023-04-06	NULL	9.00	9.00	9.00	0	0.814	24903.5400	3+ Years (Tenured)	0
2594	Customer Success	Assistant Manager	Assistant Manager - Customer Success	95400.17	4	4.01	27	Other	Hispanic	2022-08-12	NULL	4.00	5.00	1.00	0	1.247	38160.0680	3+ Years (Tenured)	1
2261	Customer Success	Assistant Manager	Assistant Manager - Customer Success	68323.01	1	1.23	33	Male	Caucasian	2025-05-24	NULL	4.00	4.00	1.00	0	0.893	27329.2040	1-3 Years (Mid-Tenure)	0
3213	Customer Success	Assistant Manager	Assistant Manager - Customer Success	69419.93	3	4.69	63	Non-Binary	Hispanic	2021-12-07	NULL	2.00	2.00	5.00	0	0.908	27767.9720	3+ Years (Tenured)	0
1864	Customer Success	Assistant Manager	Assistant Manager - Customer Success	77067.32	3	4.50	45	Non-Binary	Asian	2022-02-13	NULL	5.00	3.00	8.00	0	1.008	30826.9280	3+ Years (Tenured)	0
224	Customer Success	Associate	Associate - Customer Success	67846.30	4	5.02	42	Female	Asian	2021-08-09	NULL	4.00	5.00	8.00	0	1.199	27138.5200	3+ Years (Tenured)	1
2568	Customer Success	Associate	Associate - Customer Success	68855.58	2	0.52	37	Non-Binary	African American	2026-02-06	NULL	5.00	7.00	4.00	0	1.217	27542.2320	0-1 Year (Onboarding)	0
538	Customer Success	Associate	Associate - Customer Success	51699.27	3	4.85	39	Non-Binary	Asian	2021-10-11	NULL	7.00	6.00	4.00	0	0.913	20679.7080	3+ Years (Tenured)	0
4190	Customer Success	Associate	Associate - Customer Success	60757.38	4	3.84	44	Non-Binary	Caucasian	2021-11-25	2025-09-26	7.00	7.00	2.00	1	1.074	24302.9520	3+ Years (Tenured)	0
2418	Customer Success	Associate	Associate - Customer Success	65616.98	5	3.97	54	Other	Two or More	2022-08-27	NULL	6.00	6.00	1.00	0	1.159	26246.7920	3+ Years (Tenured)	0
86	Customer Success	Associate	Associate - Customer Success	68316.74	4	4.24	51	Female	Hispanic	2022-05-19	NULL	6.00	9.99	9.00	0	1.207	27326.6960	3+ Years (Tenured)	0
329	Customer Success	Associate	Associate - Customer Success	54488.69	2	3.99	44	Male	Caucasian	2022-08-20	NULL	8.00	8.00	7.00	0	0.963	21795.4760	3+ Years (Tenured)	0
2522	Customer Success	Associate	Associate - Customer Success	66251.18	3	1.53	28	Non-Binary	NULL	2024-10-13	2026-04-25	4.00	7.00	4.00	1	1.171	26500.4720	1-3 Years (Mid-Tenure)	0
1018	Customer Success	Associate	Associate - Customer Success	47009.45	1	4.90	31	Male	Hispanic	2021-09-23	NULL	6.00	9.99	3.00	0	0.831	18803.7800	3+ Years (Tenured)	0
1286	Customer Success	Associate	Associate - Customer Success	73703.66	2	2.24	21	Other	Asian	2024-05-20	NULL	9.00	5.00	6.00	0	1.302	29481.4640	1-3 Years (Mid-Tenure)	0
879	Customer Success	Associate	Associate - Customer Success	55247.79	2	0.99	32	Male	Caucasian	2025-08-19	NULL	4.00	2.00	2.00	0	0.976	22099.1160	0-1 Year (Onboarding)	0
1301	Customer Success	Associate	Associate - Customer Success	58504.62	4	2.74	45	Non-Binary	Hispanic	2023-11-20	NULL	5.00	5.00	8.00	0	1.034	23401.8480	1-3 Years (Mid-Tenure)	0
2592	Customer Success	Associate	Associate - Customer Success	67672.24	2	1.23	42	Other	Hispanic	2025-05-23	NULL	7.00	7.00	7.00	0	1.196	27068.8960	1-3 Years (Mid-Tenure)	0
2384	Customer Success	Associate	Associate - Customer Success	54989.03	4	3.60	45	Other	Two or More	2023-01-08	NULL	6.00	8.00	2.00	0	0.972	21995.6120	3+ Years (Tenured)	0
3771	Customer Success	Associate	Associate - Customer Success	56880.80	4	2.98	28	Male	Two or More	2023-08-22	NULL	9.99	8.00	9.99	0	1.005	22752.3200	1-3 Years (Mid-Tenure)	0
3082	Customer Success	Associate	Associate - Customer Success	58318.09	4	4.08	56	Female	African American	2022-07-16	NULL	6.00	7.00	2.00	0	1.030	23327.2360	3+ Years (Tenured)	0
1823	Customer Success	Associate	Associate - Customer Success	49467.97	5	4.45	43	Other	African American	2022-03-03	NULL	4.00	6.00	3.00	0	0.874	19787.1880	3+ Years (Tenured)	1
1620	Customer Success	Associate	Associate - Customer Success	46413.14	3	3.73	34	Female	Caucasian	2022-11-21	NULL	2.00	7.00	1.00	0	0.820	18565.2560	3+ Years (Tenured)	0
3770	Customer Success	Associate	Associate - Customer Success	41953.87	3	4.55	22	Non-Binary	NULL	2022-01-29	NULL	6.00	5.00	6.00	0	0.741	16781.5480	3+ Years (Tenured)	0
1335	Customer Success	Associate	Associate - Customer Success	74379.27	3	3.79	43	Other	Hispanic	2022-11-01	NULL	6.00	7.00	4.00	0	1.314	29751.7080	3+ Years (Tenured)	0
188	Customer Success	Associate	Associate - Customer Success	40881.88	3	1.96	35	Other	Asian	2023-07-10	2025-06-26	8.00	8.00	2.00	1	0.722	16352.7520	1-3 Years (Mid-Tenure)	0
1822	Customer Success	Associate	Associate - Customer Success	57856.63	3	1.60	26	Male	Caucasian	2022-04-05	2023-11-10	NULL	NULL	NULL	1	1.022	23142.6520	1-3 Years (Mid-Tenure)	0
3980	Customer Success	Associate	Associate - Customer Success	47370.95	4	2.50	41	Male	Two or More	2024-02-14	NULL	4.00	7.00	4.00	0	0.837	18948.3800	1-3 Years (Mid-Tenure)	1
1206	Customer Success	Associate	Associate - Customer Success	44977.52	5	1.44	43	Female	Two or More	2025-03-09	NULL	5.00	8.00	6.00	0	0.795	17991.0080	1-3 Years (Mid-Tenure)	0
3982	Customer Success	Associate	Associate - Customer Success	69984.44	3	NULL	21	Female	Asian	0000-00-00	NULL	4.00	5.00	9.00	0	1.237	27993.7760	3+ Years (Tenured)	0
2524	Customer Success	Associate	Associate - Customer Success	44232.28	3	2.54	43	Female	Asian	2024-02-01	NULL	6.00	8.00	8.00	0	0.782	17692.9120	1-3 Years (Mid-Tenure)	0
1443	Customer Success	Associate	Associate - Customer Success	67128.69	3	4.22	37	Other	Asian	2022-05-26	NULL	8.00	3.00	5.00	0	1.186	26851.4760	3+ Years (Tenured)	0
1909	Customer Success	Associate	Associate - Customer Success	67201.32	3	1.44	39	Male	African American	2024-06-18	2025-11-26	5.00	6.00	8.00	1	1.187	26880.5280	1-3 Years (Mid-Tenure)	0
3312	Customer Success	Associate	Associate - Customer Success	51401.38	3	1.42	63	Non-Binary	Two or More	2025-03-14	NULL	7.00	5.00	8.00	0	0.908	20560.5520	1-3 Years (Mid-Tenure)	0
355	Customer Success	Associate	Associate - Customer Success	64454.78	4	0.87	44	Non-Binary	Caucasian	2025-07-30	2026-06-12	2.00	2.00	1.00	1	1.139	25781.9120	0-1 Year (Onboarding)	1
2399	Customer Success	Associate	Associate - Customer Success	61220.83	2	3.72	44	Male	African American	2022-11-26	NULL	9.00	9.00	4.00	0	1.082	24488.3320	3+ Years (Tenured)	0
4160	Customer Success	Associate	Associate - Customer Success	46546.92	3	NULL	49	Other	Caucasian	0000-00-00	NULL	2.00	1.00	3.00	0	0.822	18618.7680	3+ Years (Tenured)	0
1721	Customer Success	Associate	Associate - Customer Success	42150.18	3	2.65	43	Non-Binary	Two or More	2023-12-21	NULL	5.00	6.00	2.00	0	0.745	16860.0720	1-3 Years (Mid-Tenure)	0
3847	Customer Success	Associate	Associate - Customer Success	68041.43	2	3.00	40	Male	African American	2023-08-17	NULL	6.00	4.00	5.00	0	1.202	27216.5720	1-3 Years (Mid-Tenure)	0
4059	Customer Success	Associate	Associate - Customer Success	55518.10	4	0.29	48	Other	Asian	2025-11-08	2026-02-21	NULL	NULL	NULL	1	0.981	22207.2400	0-1 Year (Onboarding)	0
1209	Customer Success	Associate	Associate - Customer Success	54424.20	3	3.30	45	Non-Binary	Two or More	2023-04-27	NULL	2.00	3.00	1.00	0	0.962	21769.6800	3+ Years (Tenured)	0
219	Customer Success	Associate	Associate - Customer Success	44550.03	4	2.92	37	Female	Two or More	2023-09-15	NULL	6.00	6.00	4.00	0	0.787	17820.0120	1-3 Years (Mid-Tenure)	0
909	Customer Success	Associate	Associate - Customer Success	63057.78	4	0.28	46	Non-Binary	Caucasian	2026-05-06	NULL	NULL	NULL	NULL	0	1.114	25223.1120	0-1 Year (Onboarding)	0
1567	Customer Success	Associate	Associate - Customer Success	55300.82	4	2.00	56	Other	African American	2024-08-14	NULL	4.00	2.00	5.00	0	0.977	22120.3280	1-3 Years (Mid-Tenure)	1
1307	Customer Success	Associate	Associate - Customer Success	73695.78	4	1.84	51	Non-Binary	African American	2024-10-12	NULL	1.00	4.00	1.00	0	1.302	29478.3120	1-3 Years (Mid-Tenure)	1
1158	Customer Success	Associate	Associate - Customer Success	62234.57	3	2.39	33	Male	Two or More	2024-03-25	NULL	9.00	7.00	6.00	0	1.100	24893.8280	1-3 Years (Mid-Tenure)	0
2036	Customer Success	Associate	Associate - Customer Success	51147.25	4	0.19	22	Non-Binary	Hispanic	2026-06-05	NULL	7.00	8.00	8.00	0	0.904	20458.9000	0-1 Year (Onboarding)	0
2037	Customer Success	Associate	Associate - Customer Success	70849.82	4	2.25	31	Male	Caucasian	2024-05-17	NULL	6.00	6.00	4.00	0	1.252	28339.9280	1-3 Years (Mid-Tenure)	0
947	Customer Success	Associate	Associate - Customer Success	40122.87	3	2.16	25	Female	NULL	2024-06-16	NULL	1.00	2.00	3.00	0	0.709	16049.1480	1-3 Years (Mid-Tenure)	0
4405	Customer Success	Associate	Associate - Customer Success	56280.84	5	1.37	40	Other	Caucasian	2025-04-01	NULL	9.00	9.99	9.99	0	0.994	22512.3360	1-3 Years (Mid-Tenure)	0
3992	Customer Success	Associate	Associate - Customer Success	72577.01	4	2.62	46	Other	African American	2024-01-01	NULL	5.00	1.00	6.00	0	1.282	29030.8040	1-3 Years (Mid-Tenure)	0
38	Customer Success	Associate	Associate - Customer Success	41418.19	2	0.24	38	Non-Binary	Hispanic	2026-05-19	NULL	6.00	5.00	5.00	0	0.732	16567.2760	0-1 Year (Onboarding)	0
1219	Customer Success	Associate	Associate - Customer Success	48867.27	3	2.35	39	Non-Binary	Asian	2024-03-01	2026-07-08	7.00	7.00	8.00	1	0.863	19546.9080	1-3 Years (Mid-Tenure)	0
653	Customer Success	Associate	Associate - Customer Success	53536.26	4	1.66	43	Other	Hispanic	2024-12-17	NULL	7.00	5.00	6.00	0	0.946	21414.5040	1-3 Years (Mid-Tenure)	0
1622	Customer Success	Associate	Associate - Customer Success	46477.22	3	2.97	39	Male	Caucasian	2023-08-26	NULL	3.00	9.99	8.00	0	0.821	18590.8880	1-3 Years (Mid-Tenure)	0
3837	Customer Success	Associate	Associate - Customer Success	71416.07	5	1.05	21	Non-Binary	Caucasian	2025-07-28	NULL	8.00	9.99	9.00	0	1.262	28566.4280	1-3 Years (Mid-Tenure)	0
561	Customer Success	Associate	Associate - Customer Success	71967.42	3	4.04	43	Non-Binary	Caucasian	2022-07-31	NULL	4.00	5.00	1.00	0	1.272	28786.9680	3+ Years (Tenured)	0
2554	Customer Success	Associate	Associate - Customer Success	59314.80	3	3.17	33	Non-Binary	Asian	2023-06-15	NULL	5.00	1.00	3.00	0	1.048	23725.9200	3+ Years (Tenured)	0
2774	Customer Success	Associate	Associate - Customer Success	63583.74	4	4.33	44	Female	African American	2022-04-19	NULL	3.00	4.00	1.00	0	1.123	25433.4960	3+ Years (Tenured)	1
1308	Customer Success	Associate	Associate - Customer Success	74584.87	5	4.09	31	Female	Hispanic	2022-07-14	NULL	9.99	4.00	3.00	0	1.318	29833.9480	3+ Years (Tenured)	0
123	Customer Success	Associate	Associate - Customer Success	50701.89	4	0.84	56	Female	African American	2025-10-12	NULL	6.00	8.00	5.00	0	0.896	20280.7560	0-1 Year (Onboarding)	0
1454	Customer Success	Associate	Associate - Customer Success	59765.63	3	0.32	41	Other	Hispanic	2026-04-19	NULL	8.00	7.00	NULL	0	1.056	23906.2520	0-1 Year (Onboarding)	0
2042	Customer Success	Associate	Associate - Customer Success	54911.28	5	4.86	36	Other	Two or More	2021-10-06	NULL	6.00	5.00	6.00	0	0.970	21964.5120	3+ Years (Tenured)	0
1635	Customer Success	Associate	Associate - Customer Success	49139.09	3	1.24	21	Male	Hispanic	2025-05-18	NULL	8.00	7.00	4.00	0	0.868	19655.6360	1-3 Years (Mid-Tenure)	0
1124	Customer Success	Associate	Associate - Customer Success	47157.88	4	1.51	44	Other	African American	2025-02-11	NULL	9.99	8.00	4.00	0	0.833	18863.1520	1-3 Years (Mid-Tenure)	0
2778	Customer Success	Associate	associate - customer success	70194.89	3	5.05	46	Female	Caucasian	2021-07-28	NULL	6.00	5.00	8.00	0	1.240	28077.9560	3+ Years (Tenured)	0
3362	Customer Success	Associate	Associate - Customer Success	53255.21	4	3.58	51	Other	Asian	2023-01-17	NULL	6.00	5.00	3.00	0	0.941	21302.0840	3+ Years (Tenured)	0
951	Customer Success	Associate	Associate - Customer Success	68070.71	4	1.98	50	Female	African American	2024-08-22	NULL	6.00	NULL	1.00	0	1.203	27228.2840	1-3 Years (Mid-Tenure)	0
2556	Customer Success	Associate	Associate - Customer Success	51547.91	4	2.17	46	Non-Binary	Asian	2024-06-14	NULL	8.00	9.99	8.00	0	0.911	20619.1640	1-3 Years (Mid-Tenure)	0
3102	Customer Success	Associate	Associate - Customer Success	43302.95	3	4.70	59	NULL	Hispanic	2021-12-05	NULL	8.00	7.00	9.00	0	0.765	17321.1800	3+ Years (Tenured)	0
4226	Customer Success	Associate	Associate - Customer Success	58088.78	2	0.99	33	Male	Caucasian	2025-08-17	NULL	5.00	5.00	3.00	0	1.026	23235.5120	0-1 Year (Onboarding)	0
1523	Customer Success	Associate	Associate - Customer Success	51533.40	4	1.45	61	Non-Binary	Two or More	2025-03-04	NULL	8.00	7.00	9.00	0	0.911	20613.3600	1-3 Years (Mid-Tenure)	0
3327	Customer Success	Associate	Associate - Customer Success	69997.66	3	2.88	58	Female	Asian	2023-09-27	NULL	8.00	7.00	7.00	0	1.237	27999.0640	1-3 Years (Mid-Tenure)	0
2750	Customer Success	Associate	Associate - Customer Success	56227.75	1	0.47	46	Other	Asian	2021-08-17	2022-02-03	NULL	NULL	NULL	1	0.993	22491.1000	0-1 Year (Onboarding)	0
655	Customer Success	Associate	Associate - Customer Success	52871.26	1	1.30	40	Other	Two or More	2025-04-27	NULL	6.00	6.00	1.00	0	0.934	21148.5040	1-3 Years (Mid-Tenure)	0
3334	Customer Success	Associate	Associate - Customer Success	69244.11	3	4.85	39	Other	African American	2021-10-10	NULL	5.00	1.00	1.00	0	1.223	27697.6440	3+ Years (Tenured)	0
2432	Customer Success	Associate	Associate - Customer Success	44692.59	3	0.42	35	Other	Asian	2026-03-15	NULL	7.00	5.00	4.00	0	0.790	17877.0360	0-1 Year (Onboarding)	0
3766	Customer Success	Associate	Associate - Customer Success	48154.31	1	2.38	36	Other	Caucasian	2024-03-29	NULL	6.00	6.00	6.00	0	0.851	19261.7240	1-3 Years (Mid-Tenure)	0
864	Customer Success	Associate	Associate - Customer Success	74405.41	3	2.02	37	Male	Caucasian	2024-08-09	NULL	7.00	2.00	6.00	0	1.315	29762.1640	1-3 Years (Mid-Tenure)	0
3927	Customer Success	Associate	Associate - Customer Success	63082.12	1	2.64	34	Other	Asian	2023-12-27	NULL	8.00	9.00	8.00	0	1.115	25232.8480	1-3 Years (Mid-Tenure)	0
3133	Customer Success	Associate	Associate - Customer Success	71012.12	3	NULL	37	Other	Asian	0000-00-00	NULL	6.00	5.00	7.00	0	1.255	28404.8480	3+ Years (Tenured)	0
2551	Customer Success	Associate	Associate - Customer Success	59702.49	5	3.76	34	Other	Asian	2022-11-10	NULL	6.00	5.00	5.00	0	1.055	23880.9960	3+ Years (Tenured)	0
