survey_id	employee_id	survey_date	engagement_score	manager_satisfaction	work_life_balance_score	eNPS_category
NULL	2313	2024-07-31	2	1	5	Detractor
NULL	2313	2025-01-31	4	1	3	Detractor
NULL	2313	2025-04-30	1	1	1	Passive
NULL	2313	2025-07-31	1	2	1	Detractor
NULL	2313	2025-10-31	1	1	2	Detractor
NULL	2313	2026-04-30	3	3	1	Detractor
NULL	2313	2026-07-31	1	4	8	Detractor
NULL	2314	2026-04-30	4	4	4	Detractor
NULL	2314	2026-07-31	3	5	1	Promoter
NULL	2315	2024-10-31	6	2	5	Detractor
NULL	2315	2025-01-31	7	7	4	Promoter
NULL	2315	2025-04-30	8	9	6	Passive
NULL	2315	2025-07-31	7	5	7	Detractor
NULL	2315	2025-10-31	7	9	7	Passive
NULL	2315	2026-01-31	2	5	9	Detractor
NULL	2315	2026-04-30	9	7	6	Promoter
NULL	2316	2024-01-31	7	7	NULL	Promoter
NULL	2316	2024-04-30	10	9	8	Promoter
NULL	2316	2024-10-31	9	7	3	Promoter
NULL	2316	2025-01-31	10	7	8	Promoter
NULL	2316	2025-04-30	9	6	8	Promoter
NULL	2316	2025-07-31	8	10	8	Passive
NULL	2316	2026-04-30	10	10	7	Promoter
NULL	2316	2026-07-31	9	4	4	Promoter
NULL	2317	2025-10-31	8	10	8	Promoter
NULL	2317	2026-01-31	8	4	NULL	Promoter
NULL	2317	2026-07-31	6	9	7	Detractor
NULL	2318	2024-01-31	9	5	8	Promoter
NULL	2318	2024-07-31	10	9	9	Promoter
NULL	2318	2024-10-31	9	NULL	5	Promoter
NULL	2318	2025-04-30	10	10	10	Promoter
NULL	2318	2025-07-31	9	10	7	Passive
NULL	2318	2026-01-31	9	5	8	Passive
NULL	2318	2026-04-30	7	9	5	Passive
NULL	2318	2026-07-31	10	8	5	Promoter
NULL	2319	2024-01-31	6	6	5	Detractor
NULL	2319	2024-04-30	10	8	8	Promoter
NULL	2319	2025-04-30	8	9	4	Detractor
NULL	2319	2025-10-31	10	5	6	Promoter
NULL	2319	2026-01-31	5	8	9	Detractor
NULL	2319	2026-04-30	8	6	5	Passive
NULL	2319	2026-07-31	10	7	3	Passive
NULL	2320	2024-07-31	9	10	8	Passive
NULL	2320	2025-04-30	7	4	5	Detractor
NULL	2320	2025-07-31	10	7	5	Promoter
NULL	2320	2025-10-31	8	7	6	Passive
NULL	2320	2026-01-31	8	9	7	Promoter
NULL	2320	04/30/2026	5	6	7	Detractor
NULL	2320	2026-07-31	6	3	3	Detractor
NULL	2321	2026-07-31	4	4	3	Passive
NULL	2322	2024-10-31	7	5	4	Promoter
NULL	2322	2025-01-31	7	10	10	Promoter
NULL	2322	2025-07-31	7	7	6	Promoter
NULL	2322	2025-10-31	6	6	4	Promoter
NULL	2322	2026-01-31	7	6	8	Promoter
NULL	2322	2026-04-30	2	5	8	Detractor
NULL	2322	2026-07-31	9	8	10	Passive
NULL	2323	2024-01-31	4	5	3	Detractor
NULL	2323	2024-04-30	1	1	7	Detractor
NULL	2323	2024-07-31	1	3	6	Detractor
NULL	2323	2024-10-31	6	4	5	Passive
NULL	2323	2025-01-31	3	7	1	Detractor
NULL	2323	2025-07-31	3	2	1	Passive
NULL	2323	2025-10-31	6	6	6	Detractor
NULL	2323	2026-01-31	3	5	4	Detractor
NULL	2323	2026-07-31	5	1	4	Detractor
NULL	2324	2024-04-30	9	4	1	Detractor
NULL	2324	2025-04-30	8	5	4	Promoter
NULL	2324	2025-07-31	8	9	1	Passive
NULL	2324	2026-01-31	9	10	7	Promoter
NULL	2324	2026-07-31	10	9	9	Promoter
NULL	2325	04/30/2026	5	8	7	Detractor
NULL	2325	2026-07-31	1	3	3	Detractor
NULL	2327	2024-01-31	3	3	8	Detractor
NULL	2327	2024-04-30	6	4	3	Detractor
NULL	2327	2024-07-31	6	6	5	Detractor
NULL	2327	2024-10-31	5	1	2	Detractor
NULL	2327	2025-01-31	1	3	3	Detractor
NULL	2327	2025-04-30	4	4	8	Passive
NULL	2327	2026-01-31	3	4	8	Passive
NULL	2327	2026-07-31	4	3	4	Detractor
NULL	2328	2026-07-31	1	1	1	Detractor
NULL	2329	2024-01-31	5	10	NULL	Detractor
NULL	2329	2024-04-30	5	5	9	Detractor
NULL	2329	2024-10-31	6	1	4	Detractor
NULL	2329	2025-07-31	8	1	6	Promoter
NULL	2329	2026-01-31	6	8	2	Detractor
NULL	2329	2026-04-30	9	7	7	Passive
NULL	2329	2026-07-31	7	NULL	3	Passive
NULL	2330	2024-04-30	4	5	5	Detractor
NULL	2330	2024-07-31	4	2	5	Detractor
NULL	2330	2025-07-31	1	2	7	Passive
NULL	2330	2025-10-31	5	6	2	Detractor
NULL	2330	2026-01-31	2	3	3	Detractor
NULL	2331	2024-10-31	5	2	3	Detractor
NULL	2331	2025-04-30	8	7	NULL	Promoter
NULL	2331	2025-07-31	8	4	5	Promoter
NULL	2331	2025-10-31	8	7	5	Promoter
NULL	2331	2026-01-31	6	6	5	Passive
NULL	2332	2026-04-30	5	6	6	Detractor
NULL	2333	2024-01-31	7	5	4	Passive
NULL	2333	2024-04-30	8	5	3	Promoter
NULL	2333	2024-07-31	5	4	7	Detractor
NULL	2333	2025-01-31	7	7	6	Detractor
NULL	2333	2025-04-30	5	7	10	Detractor
NULL	2333	2025-10-31	6	6	8	Detractor
NULL	2333	2026-01-31	8	6	7	Passive
NULL	2333	2026-04-30	6	4	6	Promoter
NULL	2333	2026-07-31	9	9	7	Promoter
NULL	2334	2025-10-31	6	8	10	Detractor
NULL	2335	2024-04-30	9	7	3	Passive
NULL	2335	2024-10-31	7	9	2	Promoter
NULL	2335	2025-04-30	10	NULL	4	Promoter
NULL	2335	2025-07-31	8	8	10	Promoter
NULL	2335	2026-01-31	5	7	5	Detractor
NULL	2335	2026-07-31	5	7	7	Passive
NULL	2336	2024-01-31	3	2	6	Detractor
NULL	2336	2024-04-30	3	5	5	Detractor
NULL	2336	07/31/2024	6	2	3	Detractor
NULL	2336	2025-01-31	1	4	2	Detractor
NULL	2336	2025-04-30	3	1	NULL	Detractor
NULL	2336	2025-07-31	6	2	8	Detractor
NULL	2336	10/31/2025	1	3	1	Passive
NULL	2336	2026-04-30	3	4	NULL	Detractor
NULL	2337	2024-01-31	9	6	10	Promoter
NULL	2337	2024-04-30	9	8	6	Promoter
NULL	2337	2024-07-31	9	3	6	Promoter
NULL	2337	2024-10-31	5	5	8	Detractor
NULL	2337	2025-01-31	7	4	2	Passive
NULL	2337	2026-01-31	6	6	6	Detractor
NULL	2337	2026-07-31	8	6	6	Promoter
NULL	2338	2024-01-31	10	NULL	6	Promoter
NULL	2338	2024-10-31	6	9	3	Detractor
NULL	2338	2025-04-30	5	6	6	Detractor
NULL	2338	2026-01-31	4	9	8	Passive
NULL	2338	2026-04-30	9	4	5	Detractor
NULL	2338	2026-07-31	7	5	7	Passive
NULL	2339	2025-04-30	10	7	6	Promoter
NULL	2339	07/31/2025	8	9	3	Detractor
NULL	2339	2026-01-31	5	6	8	Detractor
NULL	2339	2026-07-31	6	10	6	Detractor
NULL	2340	2024-01-31	6	7	3	Detractor
NULL	2340	2024-04-30	7	4	6	Passive
NULL	2340	2024-07-31	7	5	10	Passive
NULL	2340	2025-01-31	8	NULL	4	Promoter
NULL	2340	2025-04-30	4	NULL	8	Promoter
NULL	2340	2025-07-31	5	2	3	Passive
NULL	2340	2025-10-31	10	4	8	Promoter
NULL	2340	2026-01-31	6	5	5	Passive
NULL	2341	2024-01-31	4	1	4	Detractor
NULL	2341	2024-04-30	7	5	3	Passive
NULL	2341	2026-07-31	5	4	8	Detractor
NULL	2342	2025-01-31	5	7	4	Detractor
NULL	2342	2025-04-30	4	5	4	Detractor
NULL	2342	2025-07-31	1	1	1	Detractor
NULL	2342	2025-10-31	2	8	2	Passive
NULL	2342	2026-01-31	5	6	4	Detractor
NULL	2342	2026-04-30	8	6	6	Passive
NULL	2343	2024-01-31	2	4	3	Detractor
NULL	2343	2024-04-30	1	1	NULL	Detractor
NULL	2343	2024-07-31	4	1	4	Detractor
NULL	2344	2024-07-31	4	5	2	Detractor
NULL	2344	01/31/2025	5	7	10	Detractor
NULL	2344	10/31/2025	9	6	3	Promoter
NULL	2344	2026-01-31	4	6	2	Detractor
NULL	2344	2026-04-30	7	1	3	Passive
NULL	2344	2026-07-31	10	3	4	Promoter
NULL	2345	2024-04-30	8	9	5	Promoter
NULL	2345	2024-07-31	4	2	6	Detractor
NULL	2345	2024-10-31	10	4	NULL	Promoter
NULL	2345	2025-01-31	5	6	4	Detractor
NULL	2345	2025-07-31	8	3	6	Detractor
NULL	2345	2025-10-31	10	5	1	Passive
NULL	2345	2026-01-31	7	6	10	Passive
NULL	2345	2026-04-30	5	8	NULL	Detractor
NULL	2346	2024-01-31	2	2	4	Detractor
NULL	2346	2024-04-30	2	1	4	Detractor
NULL	2346	2024-07-31	4	1	3	Detractor
NULL	2346	2024-10-31	2	8	4	Detractor
NULL	2346	2025-04-30	3	3	2	Detractor
NULL	2346	2025-07-31	4	5	3	Detractor
NULL	2346	2026-04-30	3	1	5	Promoter
NULL	2346	2026-07-31	2	5	7	Passive
NULL	2347	2024-07-31	2	2	6	Passive
NULL	2347	2024-10-31	8	5	1	Promoter
NULL	2347	2025-01-31	7	NULL	1	Passive
NULL	2347	2025-04-30	1	1	4	Passive
NULL	2347	2025-07-31	6	5	1	Detractor
NULL	2347	2026-04-30	2	5	1	Passive
NULL	2347	2026-07-31	3	5	1	Detractor
NULL	2349	2024-01-31	10	10	5	Promoter
NULL	2349	2024-04-30	6	10	10	Passive
NULL	2349	2024-07-31	10	10	NULL	Promoter
NULL	2349	2025-01-31	5	5	9	Detractor
NULL	2349	2025-04-30	7	6	6	Detractor
NULL	2349	2026-01-31	9	10	4	Promoter
NULL	2349	2026-04-30	10	9	5	Promoter
NULL	2349	2026-07-31	10	6	1	Promoter
NULL	2350	2024-10-31	9	4	6	Promoter
NULL	2350	2025-01-31	8	6	4	Promoter
NULL	2350	2025-04-30	5	9	3	Passive
NULL	2350	2025-10-31	7	8	9	Passive
NULL	2350	2026-01-31	10	5	3	Promoter
NULL	2350	2026-04-30	7	8	3	Passive
NULL	2351	2024-04-30	7	5	10	Promoter
NULL	2351	2024-07-31	10	7	2	Promoter
NULL	2351	2024-10-31	8	4	9	Passive
NULL	2351	2025-10-31	7	5	9	Promoter
NULL	2351	2026-04-30	8	4	10	Detractor
NULL	2352	2025-01-31	6	5	6	Detractor
NULL	2352	2025-07-31	6	9	6	Detractor
NULL	2352	2025-10-31	8	5	7	Passive
NULL	2352	2026-04-30	9	7	3	Promoter
NULL	2352	2026-07-31	6	3	4	Detractor
NULL	2353	2025-07-31	2	6	5	Passive
NULL	2354	2024-07-31	7	4	2	Detractor
NULL	2354	2024-10-31	7	7	3	Promoter
NULL	2354	2025-04-30	5	7	6	Promoter
NULL	2354	2025-07-31	6	8	3	Detractor
NULL	2354	2025-10-31	6	7	6	Detractor
NULL	2354	2026-01-31	4	5	3	Promoter
NULL	2354	2026-04-30	8	9	8	Passive
NULL	2354	2026-07-31	7	6	2	Detractor
NULL	2355	2024-01-31	6	4	2	Passive
NULL	2355	2024-04-30	6	NULL	4	Detractor
NULL	2355	2024-07-31	5	5	4	Passive
NULL	2355	2024-10-31	9	6	4	Passive
NULL	2355	01/31/2025	7	4	7	Promoter
NULL	2355	2025-04-30	6	3	5	Detractor
NULL	2355	2025-07-31	8	8	5	Promoter
NULL	2355	2025-10-31	4	1	7	Detractor
NULL	2355	2026-01-31	7	8	6	Passive
NULL	2355	2026-04-30	7	9	6	Passive
NULL	2356	2024-07-31	6	1	4	Detractor
NULL	2356	2024-10-31	6	4	6	Passive
NULL	2356	2025-07-31	5	2	6	Promoter
NULL	2356	2026-01-31	2	5	4	Promoter
NULL	2356	2026-04-30	5	4	4	Detractor
NULL	2356	07/31/2026	4	NULL	4	Detractor
NULL	2357	2024-01-31	10	8	10	Passive
NULL	2357	2024-04-30	4	10	NULL	Detractor
NULL	2357	2024-07-31	8	10	5	Promoter
NULL	2357	2024-10-31	10	10	10	Promoter
NULL	2357	2025-01-31	8	6	8	Promoter
NULL	2357	2025-07-31	6	10	10	Detractor
NULL	2357	2025-10-31	7	9	10	Passive
NULL	2357	2026-01-31	9	6	3	Promoter
NULL	2357	04/30/2026	9	9	6	Detractor
NULL	2358	2025-04-30	7	NULL	5	Passive
NULL	2358	2025-07-31	6	4	3	Detractor
NULL	2358	2026-01-31	7	5	4	Passive
NULL	2359	2025-10-31	10	10	4	Promoter
NULL	2359	2026-07-31	9	7	7	Promoter
NULL	2360	2026-04-30	9	9	4	Promoter
NULL	2361	2024-07-31	9	5	5	Promoter
NULL	2361	2024-10-31	7	8	7	Detractor
NULL	2361	2025-01-31	5	6	6	Passive
NULL	2361	2025-04-30	7	6	3	Promoter
NULL	2361	2026-01-31	8	10	10	Passive
NULL	2362	2024-01-31	4	4	8	Detractor
NULL	2363	2024-10-31	4	1	4	Passive
NULL	2363	2025-01-31	5	3	7	Detractor
NULL	2363	2025-04-30	1	NULL	3	Passive
NULL	2363	2025-07-31	4	2	4	Passive
NULL	2363	2025-10-31	5	2	NULL	Detractor
NULL	2363	2026-01-31	5	8	NULL	Passive
NULL	2363	2026-07-31	5	2	5	Detractor
NULL	2364	2024-01-31	4	7	3	Detractor
NULL	2364	2024-07-31	4	7	4	Detractor
NULL	2364	2024-10-31	2	3	5	Detractor
NULL	2364	2025-01-31	6	4	3	Detractor
NULL	2364	2025-10-31	5	8	3	Detractor
NULL	2364	2026-01-31	3	2	6	Detractor
NULL	2364	2026-07-31	7	1	5	Promoter
NULL	2365	2024-01-31	7	6	5	Promoter
NULL	2365	2024-04-30	8	6	4	Promoter
NULL	2365	07/31/2024	6	6	3	Detractor
NULL	2365	2025-07-31	6	3	1	Detractor
NULL	2365	2026-01-31	7	7	5	Passive
NULL	2365	2026-07-31	5	5	7	Detractor
NULL	2366	2024-01-31	7	10	8	Passive
NULL	2366	2024-04-30	8	6	8	Passive
NULL	2366	2024-07-31	10	10	1	Promoter
NULL	2366	2024-10-31	7	10	10	Detractor
NULL	2366	2025-04-30	8	8	3	Promoter
NULL	2366	2025-07-31	8	6	NULL	Passive
NULL	2366	2026-01-31	8	7	NULL	Promoter
NULL	2366	2026-07-31	7	10	4	Promoter
NULL	2367	2025-04-30	7	7	1	Passive
NULL	2367	2025-07-31	7	6	10	Promoter
NULL	2367	10/31/2025	6	4	4	Detractor
NULL	2367	2026-01-31	4	6	1	Detractor
NULL	2367	04/30/2026	6	6	4	Detractor
NULL	2367	2026-07-31	7	8	5	Promoter
NULL	2368	2024-04-30	5	5	3	Detractor
NULL	2368	2024-07-31	6	4	1	Detractor
NULL	2368	2024-10-31	3	5	5	Detractor
NULL	2368	2025-01-31	8	4	5	Passive
NULL	2368	2025-07-31	2	1	6	Detractor
NULL	2368	2025-10-31	4	3	1	Detractor
NULL	2368	2026-01-31	7	7	1	Promoter
NULL	2368	2026-04-30	1	4	1	Detractor
NULL	2370	2024-04-30	7	5	4	Passive
NULL	2370	2024-07-31	8	7	6	Promoter
NULL	2370	2025-07-31	5	4	3	Detractor
NULL	2370	2025-10-31	5	4	7	Detractor
NULL	2370	2026-04-30	6	6	7	Detractor
NULL	2370	2026-07-31	4	3	10	Detractor
NULL	2371	2025-01-31	8	4	3	Passive
NULL	2371	2025-04-30	9	4	NULL	Promoter
NULL	2371	2025-07-31	7	10	3	Promoter
NULL	2371	2025-10-31	6	7	3	Detractor
NULL	2371	2026-01-31	5	5	9	Detractor
NULL	2371	2026-07-31	9	6	8	Promoter
NULL	2372	2024-01-31	5	9	8	Passive
NULL	2372	04/30/2024	7	9	9	Passive
NULL	2372	2024-07-31	7	10	7	Passive
NULL	2372	2024-10-31	8	9	10	Passive
NULL	2372	2025-10-31	8	9	5	Detractor
NULL	2372	2026-01-31	10	8	3	Promoter
NULL	2372	2026-04-30	9	8	5	Promoter
NULL	2373	2025-04-30	10	10	8	Promoter
NULL	2373	2026-01-31	9	7	7	Promoter
NULL	2373	2026-04-30	9	10	9	Promoter
NULL	2374	2024-10-31	10	8	6	Promoter
NULL	2374	01/31/2025	10	3	6	Passive
NULL	2374	2025-10-31	8	7	9	Passive
NULL	2375	2026-04-30	6	8	NULL	Detractor
NULL	2375	2026-07-31	3	3	8	Detractor
NULL	2376	2024-01-31	2	1	1	Detractor
NULL	2376	04/30/2024	1	1	4	Detractor
NULL	2376	2024-07-31	1	1	3	Detractor
NULL	2376	2024-10-31	2	5	4	Promoter
NULL	2376	2025-01-31	1	1	1	Detractor
NULL	2376	2025-07-31	3	5	1	Detractor
NULL	2376	2025-10-31	1	1	7	Detractor
NULL	2376	2026-01-31	3	3	1	Detractor
NULL	2376	2026-04-30	3	1	1	Passive
NULL	2376	2026-07-31	1	2	4	Detractor
NULL	2377	2026-07-31	4	4	5	Detractor
NULL	2378	2026-04-30	6	5	1	Detractor
NULL	2378	2026-07-31	7	8	3	Detractor
NULL	2379	2024-01-31	8	7	5	Promoter
NULL	2379	2024-07-31	6	6	4	Detractor
NULL	2379	2024-10-31	5	5	2	Detractor
NULL	2379	2025-01-31	7	4	3	Passive
NULL	2379	2025-07-31	5	6	2	Detractor
NULL	2379	2025-10-31	5	6	5	Detractor
NULL	2379	2026-01-31	6	6	5	Detractor
NULL	2379	2026-04-30	4	6	5	Passive
NULL	2379	2026-07-31	9	2	5	Promoter
NULL	2381	2024-01-31	7	7	3	Promoter
NULL	2381	04/30/2024	10	4	8	Promoter
NULL	2381	2024-07-31	10	6	6	Promoter
NULL	2381	2024-10-31	7	10	7	Passive
NULL	2381	2025-01-31	9	10	1	Passive
NULL	2381	2025-07-31	9	5	10	Promoter
NULL	2381	2025-10-31	8	6	5	Passive
NULL	2381	2026-01-31	8	5	4	Promoter
NULL	2381	2026-04-30	6	9	6	Promoter
NULL	2381	2026-07-31	10	3	5	Passive
NULL	2382	07/31/2024	3	4	4	Detractor
NULL	2382	2024-10-31	4	NULL	4	Detractor
NULL	2382	2025-01-31	6	1	NULL	Detractor
NULL	2382	2025-04-30	5	5	5	Detractor
NULL	2382	2025-07-31	6	5	7	Detractor
NULL	2382	2025-10-31	7	5	7	Promoter
NULL	2382	2026-01-31	4	4	3	Detractor
NULL	2382	2026-04-30	4	5	6	Detractor
NULL	2382	2026-07-31	4	5	7	Detractor
NULL	2383	2024-01-31	6	NULL	6	Detractor
NULL	2383	2024-04-30	9	7	9	Promoter
NULL	2383	2024-07-31	8	10	6	Detractor
NULL	2383	2025-01-31	7	7	4	Detractor
NULL	2384	2024-01-31	5	6	7	Detractor
NULL	2384	2024-04-30	4	1	4	Detractor
NULL	2384	2024-10-31	9	6	2	Promoter
NULL	2384	2025-01-31	8	4	7	Passive
NULL	2384	2025-07-31	8	2	2	Detractor
NULL	2384	2025-10-31	7	7	5	Passive
NULL	2384	2026-01-31	4	8	3	Detractor
NULL	2384	2026-04-30	6	3	2	Detractor
NULL	2384	2026-07-31	6	8	2	Detractor
NULL	2385	2025-04-30	6	8	10	Passive
NULL	2385	2025-07-31	5	8	8	Passive
NULL	2385	10/31/2025	10	7	2	Promoter
NULL	2385	2026-01-31	7	4	4	Promoter
NULL	2385	2026-07-31	10	9	3	Promoter
NULL	2387	2024-10-31	10	5	6	Promoter
NULL	2387	2025-04-30	4	4	1	Passive
NULL	2387	2025-07-31	4	8	7	Detractor
NULL	2387	2025-10-31	8	2	1	Promoter
NULL	2387	2026-01-31	6	7	6	Detractor
NULL	2387	2026-04-30	5	4	3	Detractor
NULL	2387	2026-07-31	5	4	6	Detractor
NULL	2388	2024-04-30	1	4	4	Detractor
NULL	2388	2025-04-30	3	5	4	Promoter
NULL	2388	2025-07-31	2	5	7	Passive
NULL	2388	2025-10-31	5	6	NULL	Detractor
NULL	2388	2026-01-31	3	2	NULL	Detractor
NULL	2388	04/30/2026	2	6	1	Detractor
NULL	2388	2026-07-31	2	4	1	Detractor
NULL	2389	2024-01-31	6	NULL	2	Detractor
NULL	2389	2024-04-30	3	7	3	Passive
NULL	2389	2025-01-31	6	6	7	Detractor
NULL	2389	2025-04-30	8	4	1	Passive
NULL	2389	2025-07-31	4	8	10	Detractor
NULL	2389	2025-10-31	6	7	7	Detractor
NULL	2389	2026-04-30	3	3	5	Detractor
NULL	2389	2026-07-31	7	4	2	Passive
NULL	2390	2024-07-31	7	4	6	Passive
NULL	2390	2024-10-31	7	9	NULL	Passive
NULL	2390	2025-01-31	6	6	6	Passive
NULL	2390	2025-04-30	3	9	5	Detractor
NULL	2390	2025-07-31	6	1	4	Passive
NULL	2390	2025-10-31	6	10	8	Passive
NULL	2390	2026-04-30	2	7	NULL	Detractor
NULL	2390	2026-07-31	6	10	NULL	Detractor
NULL	2392	2026-07-31	5	6	5	Detractor
NULL	2393	2024-01-31	5	2	NULL	Detractor
NULL	2393	2024-04-30	6	2	6	Passive
NULL	2393	2025-01-31	4	1	5	Detractor
NULL	2393	2025-04-30	2	2	5	Passive
NULL	2393	2025-10-31	8	NULL	2	Passive
NULL	2393	2026-01-31	5	2	6	Detractor
NULL	2393	2026-07-31	5	5	6	Detractor
NULL	2394	2026-01-31	9	5	5	Detractor
NULL	2394	2026-04-30	8	3	10	Passive
NULL	2394	2026-07-31	8	8	NULL	Passive
NULL	2395	2025-07-31	1	4	1	Detractor
NULL	2396	2024-10-31	9	6	4	Promoter
NULL	2396	2025-07-31	5	6	2	Detractor
NULL	2396	2025-10-31	7	6	NULL	Passive
NULL	2396	2026-01-31	6	3	3	Passive
NULL	2396	2026-04-30	7	9	2	Detractor
NULL	2397	2024-01-31	9	6	8	Promoter
NULL	2397	2024-04-30	6	4	1	Passive
NULL	2397	2024-07-31	5	5	2	Passive
NULL	2397	2024-10-31	2	5	8	Detractor
NULL	2397	2025-01-31	5	2	2	Detractor
NULL	2397	2025-04-30	9	7	5	Promoter
NULL	2397	2025-07-31	3	6	5	Detractor
NULL	2397	2025-10-31	6	5	3	Detractor
NULL	2397	2026-01-31	8	4	4	Detractor
NULL	2397	2026-04-30	6	5	9	Passive
NULL	2397	2026-07-31	4	3	7	Detractor
NULL	2398	2025-07-31	5	5	8	Detractor
NULL	2398	2025-10-31	5	6	2	Detractor
NULL	2398	2026-01-31	4	9	5	Detractor
NULL	2398	2026-04-30	4	6	8	Detractor
NULL	2398	2026-07-31	5	6	1	Detractor
NULL	2399	2024-01-31	6	7	8	Detractor
NULL	2399	2024-04-30	5	5	4	Detractor
NULL	2399	2024-07-31	2	3	9	Detractor
NULL	2399	2024-10-31	3	6	7	Detractor
NULL	2399	2025-01-31	3	7	5	Detractor
NULL	2399	2025-04-30	8	6	10	Promoter
NULL	2399	2026-01-31	4	5	5	Passive
NULL	2399	2026-04-30	8	4	2	Passive
NULL	2399	2026-07-31	9	9	4	Promoter
NULL	2400	2024-07-31	8	1	9	Passive
NULL	2400	2024-10-31	5	3	7	Detractor
NULL	2400	2025-01-31	6	6	2	Detractor
NULL	2400	2025-10-31	4	1	7	Detractor
NULL	2400	01/31/2026	6	7	1	Promoter
NULL	2400	2026-04-30	1	NULL	2	Detractor
NULL	2401	2024-01-31	4	6	3	Detractor
NULL	2401	2024-04-30	5	1	2	Passive
NULL	2401	2024-07-31	2	3	NULL	Detractor
NULL	2401	2024-10-31	5	7	2	Detractor
NULL	2401	2025-04-30	4	7	7	Detractor
NULL	2401	2025-07-31	7	4	4	Passive
NULL	2401	2026-01-31	6	6	8	Detractor
NULL	2401	2026-04-30	3	4	6	Detractor
NULL	2401	2026-07-31	4	2	7	Detractor
NULL	2402	2024-01-31	10	8	7	Promoter
NULL	2402	2024-04-30	7	10	8	Promoter
NULL	2402	2024-07-31	10	8	9	Promoter
NULL	2402	2025-01-31	8	8	7	Passive
NULL	2402	2025-07-31	8	9	10	Passive
NULL	2402	2025-10-31	10	9	8	Promoter
NULL	2402	2026-01-31	9	10	7	Promoter
NULL	2402	2026-04-30	10	6	9	Passive
NULL	2402	2026-07-31	9	9	9	Promoter
NULL	2403	2026-07-31	5	4	4	Detractor
NULL	2404	2024-01-31	10	7	10	Promoter
NULL	2404	2024-04-30	10	9	7	Promoter
NULL	2404	2025-01-31	10	9	6	Passive
NULL	2404	2025-04-30	10	9	7	Passive
NULL	2404	2025-07-31	7	9	7	Detractor
NULL	2404	2025-10-31	10	8	7	Passive
NULL	2404	2026-01-31	7	8	6	Promoter
NULL	2404	2026-04-30	10	8	8	Promoter
NULL	2404	2026-07-31	10	8	7	Promoter
NULL	2405	2024-01-31	6	6	7	Promoter
NULL	2405	2024-04-30	4	6	4	Detractor
NULL	2405	2024-07-31	2	NULL	8	Passive
NULL	2405	2025-01-31	4	6	4	Detractor
NULL	2405	2025-10-31	4	4	1	Passive
NULL	2405	2026-01-31	6	5	1	Passive
NULL	2405	2026-07-31	1	5	7	Passive
NULL	2407	01/31/2025	10	NULL	8	Promoter
NULL	2407	2025-04-30	10	7	5	Passive
NULL	2407	2025-07-31	9	9	7	Promoter
NULL	2407	2025-10-31	8	4	5	Promoter
NULL	2407	2026-01-31	7	9	8	Promoter
NULL	2407	2026-04-30	9	5	9	Passive
NULL	2409	01/31/2024	8	8	8	Passive
NULL	2409	2024-04-30	10	9	7	Promoter
NULL	2409	2024-10-31	10	10	9	Promoter
NULL	2409	2025-01-31	8	10	10	Detractor
NULL	2409	2025-07-31	7	7	6	Passive
NULL	2409	2025-10-31	6	8	9	Passive
NULL	2409	2026-01-31	10	9	10	Promoter
NULL	2409	2026-07-31	9	8	4	Promoter
NULL	2410	2024-01-31	9	7	7	Promoter
NULL	2410	2024-07-31	7	10	9	Passive
NULL	2410	2024-10-31	8	7	10	Promoter
NULL	2410	2025-01-31	8	7	10	Promoter
NULL	2410	2025-04-30	8	7	1	Detractor
NULL	2410	2025-07-31	10	7	10	Promoter
NULL	2410	2026-01-31	7	6	7	Passive
NULL	2410	2026-04-30	10	6	7	Promoter
NULL	2411	2024-01-31	7	8	8	Detractor
NULL	2411	2024-10-31	9	7	NULL	Passive
NULL	2411	2025-01-31	8	7	9	Passive
NULL	2411	2025-10-31	6	7	NULL	Detractor
NULL	2411	2026-01-31	9	9	6	Passive
NULL	2411	2026-04-30	5	5	6	Detractor
NULL	2411	07/31/2026	4	8	6	Detractor
NULL	2412	2024-04-30	9	3	5	Promoter
NULL	2412	2024-07-31	5	5	4	Detractor
NULL	2412	2024-10-31	5	10	2	Passive
NULL	2412	2025-01-31	7	6	NULL	Promoter
NULL	2412	2025-04-30	7	5	5	Passive
NULL	2412	2025-07-31	5	6	6	Passive
NULL	2412	2025-10-31	7	6	5	Passive
NULL	2412	2026-07-31	8	2	5	Detractor
NULL	2413	2024-07-31	2	8	5	Detractor
NULL	2413	2024-10-31	3	1	5	Passive
NULL	2413	2025-01-31	3	1	4	Passive
NULL	2413	2025-04-30	3	3	1	Detractor
NULL	2413	2025-07-31	4	NULL	1	Promoter
NULL	2413	2026-04-30	2	2	1	Detractor
NULL	2413	2026-07-31	3	3	1	Detractor
NULL	2414	2024-04-30	5	1	1	Detractor
NULL	2414	2024-07-31	4	5	3	Passive
NULL	2414	2024-10-31	4	4	8	Passive
NULL	2414	2025-01-31	3	7	3	Detractor
NULL	2414	2025-04-30	6	1	8	Detractor
NULL	2414	2025-07-31	4	4	6	Passive
NULL	2414	2026-01-31	6	5	3	Detractor
NULL	2414	2026-04-30	2	4	1	Detractor
NULL	2415	2024-01-31	8	9	6	Passive
NULL	2415	2024-04-30	6	4	5	Detractor
NULL	2415	2024-07-31	4	8	9	Detractor
NULL	2415	2024-10-31	10	3	4	Promoter
NULL	2415	2025-04-30	7	4	5	Passive
NULL	2415	2026-01-31	5	4	6	Passive
NULL	2415	04/30/2026	7	7	8	Promoter
